"","Gene","A01","A02","A03","A04","A05","A06","A07","A08","A09","A10","A11","A12","A13","A14","A15","A16","A17","A18","A19","A20","A21","A22","A23","A24","Transcript.stable.ID","Transcript.start..bp.","Transcript.end..bp.","length"
"10446","MGG_15628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,"MGG_15628T0",2423995,2424886,891
"10447","MGG_15629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15629T0",2456936,2457205,269
"10448","MGG_15630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15630T0",2464192,2464829,637
"10449","MGG_15631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15631T0",2489083,2489373,290
"10450","MGG_15632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"MGG_15632T0",2511383,2511845,462
"10451","MGG_15633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15633T0",2552424,2552705,281
"10452","MGG_15634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15634T0",2556626,2558452,1826
"10453","MGG_15635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15635T0",2566998,2567473,475
"10454","MGG_15636",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15636T0",2596729,2600883,4154
"10455","MGG_15637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,0,2,1,2,"MGG_15637T0",2600806,2601698,892
"10456","MGG_15638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15638T0",2609708,2610218,510
"10457","MGG_15639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15639T0",2631977,2632372,395
"10458","MGG_15640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15640T0",2640524,2641444,920
"10459","MGG_15641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15641T0",2670362,2670766,404
"10460","MGG_15642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15642T0",2694141,2694485,344
"10461","MGG_15643",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15643T0",2698273,2699441,1168
"10462","MGG_15644",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"MGG_15644T0",2700797,2701859,1062
"10463","MGG_15645",0,0,0,0,1,0,0,0,0,0,1,0,0,1,9,9,0,2,7,4,1,4,4,6,"MGG_15645T2",2701789,2703662,1873
"10464","MGG_15645",0,0,0,0,1,0,0,0,0,0,1,0,0,1,9,9,0,2,7,4,1,4,4,6,"MGG_15645T0",2701789,2703662,1873
"10465","MGG_15645",0,0,0,0,1,0,0,0,0,0,1,0,0,1,9,9,0,2,7,4,1,4,4,6,"MGG_15645T1",2701789,2703662,1873
"10466","MGG_15646",0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,4,1,0,0,0,0,1,1,1,"MGG_15646T0",2732837,2733307,470
"10467","MGG_15647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15647T0",2736358,2736923,565
"10468","MGG_15648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15648T0",2744262,2745455,1193
"10469","MGG_15649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15649T0",2763616,2764568,952
"10470","MGG_15650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15650T0",2774460,2774756,296
"10471","MGG_15651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15651T0",2781507,2781881,374
"10472","MGG_15652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15652T0",2821739,2822220,481
"10473","MGG_15653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15653T0",2827816,2828135,319
"10474","MGG_15654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,1,"MGG_15654T0",2848311,2850166,1855
"10475","MGG_15655",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"MGG_15655T0",2850940,2851857,917
"10476","MGG_15656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,3,3,"MGG_15656T0",2863586,2864829,1243
"10477","MGG_15657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15657T0",2892749,2893286,537
"10478","MGG_15658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15658T0",2936537,2937155,618
"10479","MGG_15659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15659T0",2937537,2937985,448
"10480","MGG_15660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15660T0",2954394,2954997,603
"10481","MGG_15661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15661T0",2972247,2972639,392
"10482","MGG_15662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15662T0",2978227,2978582,355
"10483","MGG_15663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15663T0",2979176,2979634,458
"10484","MGG_15664",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"MGG_15664T0",2980449,2980985,536
"10485","MGG_15665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,"MGG_15665T0",2982549,2983009,460
"10486","MGG_15666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15666T0",3050258,3050777,519
"10487","MGG_15667",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"MGG_15667T0",3074326,3076067,1741
"10488","MGG_15668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,"MGG_15668T0",3075997,3079083,3086
"10489","MGG_15669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,1,2,0,"MGG_15669T0",3080409,3083186,2777
"10490","MGG_15670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,7,2,0,0,3,0,"MGG_15670T0",3083117,3085809,2692
"10491","MGG_15671",0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,1,1,15,5,0,16,4,0,"MGG_15671T0",3090898,3093197,2299
"10492","MGG_15672",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,4,1,1,7,4,0,"MGG_15672T0",3093129,3096059,2930
"10493","MGG_15673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15673T0",3178213,3178595,382
"10494","MGG_15674",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"MGG_15674T0",3192862,3193101,239
"10495","MGG_15675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,4,0,0,2,0,"MGG_15675T0",3193712,3195039,1327
"10496","MGG_15676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15676T0",3202651,3205548,2897
"10497","MGG_15677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"MGG_15677T0",3243675,3245041,1366
"10498","MGG_15678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15678T0",3243822,3244430,608
"10499","MGG_15679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15679T0",3246243,3246892,649
"10500","MGG_15680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15680T0",3256372,3257343,971
"10501","MGG_15681",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15681T0",3275500,3276718,1218
"10502","MGG_15682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15682T0",3276755,3279049,2294
"10503","MGG_15683",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"MGG_15683T0",3281017,3281620,603
"10504","MGG_15684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15684T0",3310449,3311130,681
"10505","MGG_15685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15685T0",3322019,3322553,534
"10506","MGG_15686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15686T0",3323543,3323866,323
"10507","MGG_15687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15687T0",3327300,3328052,752
"10508","MGG_15688",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,1,16,2,0,7,1,0,"MGG_15688T0",3346506,3350504,3998
"10509","MGG_15689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15689T0",3350442,3351237,795
"10510","MGG_15690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15690T0",3351368,3352248,880
"10511","MGG_15691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15691T0",3395334,3396001,667
"10512","MGG_15692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"MGG_15692T0",3444999,3445407,408
"10513","MGG_15693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15693T0",3452172,3452902,730
"10514","MGG_15694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15694T0",3457149,3457575,426
"10515","MGG_15695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15695T0",3478474,3478788,314
"10516","MGG_15696",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15696T0",3479411,3481244,1833
"10517","MGG_15697",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15697T0",3528685,3528979,294
"10518","MGG_15698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"MGG_15698T0",3553838,3554345,507
"10519","MGG_15699",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15699T0",3557877,3558414,537
"10520","MGG_15700",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,2,4,2,4,0,"MGG_15700T0",3558789,3561085,2296
"10521","MGG_15701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15701T0",3561026,3564720,3694
"10522","MGG_15702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15702T0",3621970,3624158,2188
"10523","MGG_15703",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15703T0",3624141,3624881,740
"10524","MGG_15704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,"MGG_15704T0",3630624,3634252,3628
"10525","MGG_15705",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"MGG_15705T0",3634232,3639156,4924
"10526","MGG_15706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15706T0",3695889,3697080,1191
"10527","MGG_15707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15707T0",3702467,3703079,612
"10528","MGG_15708",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15708T0",3703150,3703642,492
"10529","MGG_15709",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15709T0",3712707,3713839,1132
"10530","MGG_15710",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15710T0",3714581,3714956,375
"10531","MGG_15711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15711T0",3741910,3742788,878
"10532","MGG_15712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15712T0",3782174,3782952,778
"10533","MGG_15713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15713T0",3787229,3787996,767
"10534","MGG_15714",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15714T0",3795948,3796410,462
"10535","MGG_15715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15715T0",3809838,3810300,462
"10536","MGG_15716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"MGG_15716T0",3816917,3817379,462
"10537","MGG_15717",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15717T0",3818288,3818750,462
"10538","MGG_15718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,3,1,"MGG_15718T0",3826709,3828753,2044
"10539","MGG_15719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"MGG_15719T0",3828743,3830294,1551
"10540","MGG_15720",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,5,1,0,3,2,0,"MGG_15720T0",3830159,3832105,1946
"10541","MGG_15721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,"MGG_15721T0",3832107,3834052,1945
"10542","MGG_15722",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15722T0",3860578,3861400,822
"10543","MGG_15723",0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,9,2,5,16,7,1,12,15,3,"MGG_15723T0",3870732,3873482,2750
"10544","MGG_15724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15724T0",3872497,3874160,1663
"10545","MGG_15725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15725T0",3873468,3875734,2266
"10546","MGG_15726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15726T0",3886702,3886894,192
"10547","MGG_15727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,1,0,4,3,0,"MGG_15727T0",3894472,3895563,1091
"10548","MGG_15728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15728T0",3902741,3905510,2769
"10549","MGG_15729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15729T0",3914125,3914602,477
"10550","MGG_15730",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"MGG_15730T0",3992061,3992920,859
"10551","MGG_15731",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,0,1,0,1,1,"MGG_15731T0",4020270,4022368,2098
"10552","MGG_15732",0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,3,1,2,0,"MGG_15732T0",4022337,4025038,2701
"10553","MGG_15733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15733T0",4041679,4042053,374
"10554","MGG_15734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15734T0",4057746,4058487,741
"10555","MGG_15735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15735T0",4064443,4065505,1062
"10556","MGG_15736",0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,"MGG_15736T0",4103051,4104137,1086
"10557","MGG_15737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"MGG_15737T0",4104569,4105162,593
"10558","MGG_15738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15738T0",4146604,4146831,227
"10559","MGG_15739",0,0,0,0,0,0,1,0,0,0,1,0,1,1,2,13,0,2,15,1,2,13,14,2,"MGG_15739T0",4147117,4148286,1169
"10560","MGG_15740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15740T0",4194654,4195479,825
"10561","MGG_15741",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15741T0",4207802,4209254,1452
"10562","MGG_15742",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15742T0",4217715,4218884,1169
"10563","MGG_15743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15743T0",4219640,4220006,366
"10564","MGG_15744",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15744T0",4263930,4264682,752
"10565","MGG_15745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,5,2,0,"MGG_15745T0",4279781,4282453,2672
"10566","MGG_15746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15746T0",4282840,4283050,210
"10567","MGG_15747",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15747T0",4312673,4313748,1075
"10568","MGG_15748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,"MGG_15748T0",4326758,4328781,2023
"10569","MGG_15749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,10,2,3,6,5,2,"MGG_15749T0",4328730,4332956,4226
"10570","MGG_15750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15750T0",4364946,4366653,1707
"10571","MGG_15751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,1,"MGG_15751T0",4372064,4372919,855
"10572","MGG_15752",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"MGG_15752T0",4384873,4385454,581
"10573","MGG_15753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,3,1,0,"MGG_15753T0",4403813,4409120,5307
"10574","MGG_15754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15754T0",4420571,4421676,1105
"10575","MGG_15755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15755T0",4497214,4499316,2102
"10576","MGG_15756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15756T0",4499538,4499873,335
"10577","MGG_15757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"MGG_15757T0",4518085,4521154,3069
"10578","MGG_15758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15758T0",4544223,4545102,879
"10579","MGG_15759",0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,2,3,2,0,6,1,0,"MGG_15759T0",4553402,4555639,2237
"10580","MGG_15760",0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,2,1,0,2,1,0,"MGG_15760T0",4555628,4559474,3846
"10581","MGG_15761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"MGG_15761T0",4600812,4601461,649
"10582","MGG_15762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15762T0",4618254,4619053,799
"10583","MGG_15763",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"MGG_15763T0",4637118,4637580,462
"10584","MGG_15764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"MGG_15764T0",4784826,4786126,1300
"10585","MGG_15765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15765T0",4827724,4829339,1615
"10586","MGG_15766",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15766T0",4837478,4838208,730
"10587","MGG_15767",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,4,1,0,"MGG_15767T0",4856344,4857035,691
"10588","MGG_15768",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,5,2,0,2,1,1,"MGG_15768T0",4857595,4859133,1538
"10589","MGG_15769",0,0,0,0,0,0,1,2,5,0,0,1,1,7,2,24,1,8,42,8,8,47,22,8,"MGG_15769T0",4870469,4873003,2534
"10590","MGG_15770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15770T0",4887967,4888864,897
"10591","MGG_15771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MGG_15771T0",4889069,4889628,559
"10592","MGG_15772",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15772T0",4893704,4894080,376
"10593","MGG_15773",0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,11,3,0,7,1,0,3,0,1,"MGG_15773T0",4897986,4900604,2618
"10594","MGG_15774",0,0,0,1,0,2,0,0,1,0,0,0,6,3,6,26,2,2,10,6,6,7,15,1,"MGG_15774T0",4914566,4916455,1889
"10595","MGG_15775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"MGG_15775T1",4916385,4919595,3210
"10596","MGG_15775",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"MGG_15775T0",4918227,4919082,855
"10597","MGG_15776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15776T0",4963982,4964482,500
"10598","MGG_15777",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15777T0",4970206,4971756,1550
"10599","MGG_15777",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15777T1",4969659,4971256,1597
"10600","MGG_15778",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15778T0",4972553,4972759,206
"10601","MGG_15779",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15779T0",4973738,4975270,1532
"10602","MGG_15780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15780T0",4978968,4979732,764
"10603","MGG_15781",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15781T0",5016418,5016930,512
"10604","MGG_15782",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"MGG_15782T0",5114266,5114541,275
"10605","MGG_15783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15783T0",5116031,5117537,1506
"10606","MGG_15784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15784T0",5136888,5137679,791
"10607","MGG_15785",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15785T0",5223811,5224326,515
"10608","MGG_15786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15786T0",5250813,5251308,495
"10609","MGG_15787",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15787T0",5252666,5254204,1538
"10610","MGG_15788",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15788T0",5255412,5257138,1726
"10611","MGG_15789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15789T0",5257900,5260829,2929
"10612","MGG_15790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15790T0",5265567,5267251,1684
"10613","MGG_15791",0,0,0,0,0,0,0,0,0,3,0,1,6,2,5,14,11,0,1,1,0,0,0,0,"MGG_15791T0",5271145,5272524,1379
"10614","MGG_15792",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,"MGG_15792T0",5286345,5288403,2058
"10615","MGG_15793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15793T0",5289802,5290260,458
"10616","MGG_15794",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,"MGG_15794T0",5306746,5307009,263
"10617","MGG_15795",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,"MGG_15795T0",5313693,5315837,2144
"10618","MGG_15796",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15796T0",5320411,5320796,385
"10619","MGG_15797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MGG_15797T0",5327306,5327699,393
